,Основная отрасль,"Среднесписочная численность персонала, работающего в Москве, чел. 2021","Средняя з.п. сотрудников, работающих в Москве,  тыс.руб. 2021","Налоги, уплаченные в бюджет Москвы, тыс.руб. 2022","Налог на прибыль, тыс.руб. 2022","Налог на имущество, тыс.руб. 2022","Налог на землю, тыс.руб. 2022","НДФЛ, тыс.руб. 2022","Транспортный налог, тыс.руб. 2022",Прочие налоги 2022,Cумма затрат на оборудование тыс.руб.,Кол-во единиц,"Кадастровая стоимость имущества, тыс.руб. 2022",Кадастровая стоимость земли тыс.руб. 2022,Адм.округ Москвы,"Средн.кадастр.стоимость 
1 кв.м., руб.",Возможная площадь кв.м.,Возможная площадь недвижимости кв.м.,Прибыль тыс.руб. 2022,Аренда Земли,Аренда Здания,Площадь аренды,Цена за аренду тыс.руб.
5279,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,18556.644600000003,50,0.0,0.0,11,16423.1,0.0,0.0,0.0,1,1,200,49.269299999999994
5280,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,0,15492.36,0.0,0.0,0.0,1,1,500,116.19270000000002
5281,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,1,11703.22,0.0,0.0,0.0,1,1,500,87.77414999999999
5282,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,2,4111.5,0.0,0.0,0.0,1,1,200,12.3345
5283,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,3,5333.94,0.0,0.0,0.0,1,1,200,16.00182
5284,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,4,20532.99,0.0,0.0,0.0,1,1,1000,307.99485000000004
5285,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,5,19485.33,0.0,0.0,0.0,1,1,500,146.139975
5286,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,6,19961.59,0.0,0.0,0.0,1,1,1000,299.42384999999996
5287,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,7,2890.51,0.0,0.0,0.0,1,1,200,8.67153
5288,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,8,63274.79,0.0,0.0,0.0,1,1,500,474.560925
5289,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,9,13510.37,0.0,0.0,0.0,1,1,500,101.327775
5290,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,10,14086.97,0.0,0.0,0.0,1,1,1000,211.30454999999998
5291,0,17.75,11.8393669,2689.53566,0.0,0.0,0.0,424.73307,7.347,2257.45559,67006.5396,100,0.0,0.0,11,16423.1,0.0,0.0,0.0,1,1,1000,246.34649999999996
5292,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,0,15492.36,0.0,0.0,27.659699999999997,1,1,500,116.19270000000002
5293,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,1,11703.22,0.0,0.0,27.659699999999997,1,1,200,35.10966
5294,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,2,4111.5,0.0,0.0,27.659699999999997,1,1,200,12.3345
5295,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,3,5333.94,0.0,0.0,27.659699999999997,1,1,1000,80.00909999999999
5296,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,4,20532.99,0.0,0.0,27.659699999999997,1,1,500,153.99742500000002
5297,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,5,19485.33,0.0,0.0,27.659699999999997,1,1,500,146.139975
5298,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,6,19961.59,0.0,0.0,27.659699999999997,1,1,500,149.71192499999998
5299,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,7,2890.51,0.0,0.0,27.659699999999997,1,1,200,8.67153
5300,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,8,63274.79,0.0,0.0,27.659699999999997,1,1,500,474.560925
5301,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,9,13510.37,0.0,0.0,27.659699999999997,1,1,500,101.327775
5302,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,10,14086.97,0.0,0.0,27.659699999999997,1,1,200,42.260909999999996
5303,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,4417.608,15,0.0,0.0,11,16423.1,0.0,0.0,27.659699999999997,1,1,500,123.17324999999998
5304,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,0,15492.36,0.0,0.0,27.659699999999997,1,1,200,46.47708
5305,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,1,11703.22,0.0,0.0,27.659699999999997,1,1,200,35.10966
5306,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,2,4111.5,0.0,0.0,27.659699999999997,1,1,200,12.3345
5307,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,3,5333.94,0.0,0.0,27.659699999999997,1,1,1000,80.00909999999999
5308,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,4,20532.99,0.0,0.0,27.659699999999997,1,1,200,61.59897
5309,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,5,19485.33,0.0,0.0,27.659699999999997,1,1,200,58.45599000000001
5310,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,6,19961.59,0.0,0.0,27.659699999999997,1,1,200,59.88477
5311,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,7,2890.51,0.0,0.0,27.659699999999997,1,1,500,21.678825
5312,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,8,63274.79,0.0,0.0,27.659699999999997,1,1,1000,949.12185
5313,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,9,13510.37,0.0,0.0,27.659699999999997,1,1,1000,202.65555
5314,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,10,14086.97,0.0,0.0,27.659699999999997,1,1,1000,211.30454999999998
5315,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,18556.644600000003,50,0.0,0.0,11,16423.1,0.0,0.0,27.659699999999997,1,1,1000,246.34649999999996
5316,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,0,15492.36,0.0,0.0,27.659699999999997,1,1,200,46.47708
5317,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,1,11703.22,0.0,0.0,27.659699999999997,1,1,1000,175.54829999999998
5318,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,2,4111.5,0.0,0.0,27.659699999999997,1,1,500,30.83625
5319,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,3,5333.94,0.0,0.0,27.659699999999997,1,1,1000,80.00909999999999
5320,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,4,20532.99,0.0,0.0,27.659699999999997,1,1,500,153.99742500000002
5321,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,5,19485.33,0.0,0.0,27.659699999999997,1,1,200,58.45599000000001
5322,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,6,19961.59,0.0,0.0,27.659699999999997,1,1,200,59.88477
5323,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,7,2890.51,0.0,0.0,27.659699999999997,1,1,1000,43.35765
5324,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,8,63274.79,0.0,0.0,27.659699999999997,1,1,1000,949.12185
5325,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,9,13510.37,0.0,0.0,27.659699999999997,1,1,1000,202.65555
5326,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,10,14086.97,0.0,0.0,27.659699999999997,1,1,500,105.65227499999999
5327,0,0.0,0.0,5.53194,5.53194,0.0,0.0,0.0,0.0,0.0,67006.5396,100,0.0,0.0,11,16423.1,0.0,0.0,27.659699999999997,1,1,200,49.269299999999994
5328,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,0,15492.36,0.0,0.0,5559.99735,1,1,200,46.47708
5329,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,1,11703.22,0.0,0.0,5559.99735,1,1,1000,175.54829999999998
5330,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,2,4111.5,0.0,0.0,5559.99735,1,1,200,12.3345
5331,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,3,5333.94,0.0,0.0,5559.99735,1,1,500,40.004549999999995
5332,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,4,20532.99,0.0,0.0,5559.99735,1,1,1000,307.99485000000004
5333,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,5,19485.33,0.0,0.0,5559.99735,1,1,1000,292.27995
5334,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,6,19961.59,0.0,0.0,5559.99735,1,1,1000,299.42384999999996
5335,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,7,2890.51,0.0,0.0,5559.99735,1,1,500,21.678825
5336,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,8,63274.79,0.0,0.0,5559.99735,1,1,500,474.560925
5337,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,9,13510.37,0.0,0.0,5559.99735,1,1,500,101.327775
5338,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,10,14086.97,0.0,0.0,5559.99735,1,1,500,105.65227499999999
5339,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,4417.608,15,0.0,0.0,11,16423.1,0.0,0.0,5559.99735,1,1,200,49.269299999999994
5340,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,0,15492.36,0.0,0.0,5559.99735,1,1,200,46.47708
5341,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,1,11703.22,0.0,0.0,5559.99735,1,1,500,87.77414999999999
5342,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,2,4111.5,0.0,0.0,5559.99735,1,1,500,30.83625
5343,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,3,5333.94,0.0,0.0,5559.99735,1,1,200,16.00182
5344,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,4,20532.99,0.0,0.0,5559.99735,1,1,200,61.59897
5345,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,5,19485.33,0.0,0.0,5559.99735,1,1,1000,292.27995
5346,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,6,19961.59,0.0,0.0,5559.99735,1,1,1000,299.42384999999996
5347,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,7,2890.51,0.0,0.0,5559.99735,1,1,200,8.67153
5348,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,8,63274.79,0.0,0.0,5559.99735,1,1,1000,949.12185
5349,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,9,13510.37,0.0,0.0,5559.99735,1,1,1000,202.65555
5350,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,10,14086.97,0.0,0.0,5559.99735,1,1,500,105.65227499999999
5351,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,18556.644600000003,50,0.0,0.0,11,16423.1,0.0,0.0,5559.99735,1,1,500,123.17324999999998
5352,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,0,15492.36,0.0,0.0,5559.99735,1,1,500,116.19270000000002
5353,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,1,11703.22,0.0,0.0,5559.99735,1,1,500,87.77414999999999
5354,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,2,4111.5,0.0,0.0,5559.99735,1,1,500,30.83625
5355,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,3,5333.94,0.0,0.0,5559.99735,1,1,500,40.004549999999995
5356,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,4,20532.99,0.0,0.0,5559.99735,1,1,500,153.99742500000002
5357,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,5,19485.33,0.0,0.0,5559.99735,1,1,200,58.45599000000001
5358,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,6,19961.59,0.0,0.0,5559.99735,1,1,200,59.88477
5359,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,7,2890.51,0.0,0.0,5559.99735,1,1,1000,43.35765
5360,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,8,63274.79,0.0,0.0,5559.99735,1,1,1000,949.12185
5361,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,9,13510.37,0.0,0.0,5559.99735,1,1,1000,202.65555
5362,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,10,14086.97,0.0,0.0,5559.99735,1,1,1000,211.30454999999998
5363,0,46.16666667,45.58121686,5910.95227,1111.99947,0.0,0.0,4776.58086,13.52194,8.85,67006.5396,100,0.0,0.0,11,16423.1,0.0,0.0,5559.99735,1,1,200,49.269299999999994
5364,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,0,15492.36,0.0,0.0,4267.53245,1,1,200,46.47708
5365,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,1,11703.22,0.0,0.0,4267.53245,1,1,500,87.77414999999999
5366,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,2,4111.5,0.0,0.0,4267.53245,1,1,500,30.83625
5367,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,3,5333.94,0.0,0.0,4267.53245,1,1,200,16.00182
5368,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,4,20532.99,0.0,0.0,4267.53245,1,1,200,61.59897
5369,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,5,19485.33,0.0,0.0,4267.53245,1,1,200,58.45599000000001
5370,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,6,19961.59,0.0,0.0,4267.53245,1,1,200,59.88477
5371,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,7,2890.51,0.0,0.0,4267.53245,1,1,1000,43.35765
5372,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,8,63274.79,0.0,0.0,4267.53245,1,1,500,474.560925
5373,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,9,13510.37,0.0,0.0,4267.53245,1,1,500,101.327775
5374,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,10,14086.97,0.0,0.0,4267.53245,1,1,500,105.65227499999999
5375,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,4417.608,15,0.0,0.0,11,16423.1,0.0,0.0,4267.53245,1,1,200,49.269299999999994
5376,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,0,15492.36,0.0,0.0,4267.53245,1,1,1000,232.38540000000003
5377,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,1,11703.22,0.0,0.0,4267.53245,1,1,200,35.10966
5378,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,2,4111.5,0.0,0.0,4267.53245,1,1,200,12.3345
5379,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,3,5333.94,0.0,0.0,4267.53245,1,1,500,40.004549999999995
5380,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,4,20532.99,0.0,0.0,4267.53245,1,1,200,61.59897
5381,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,5,19485.33,0.0,0.0,4267.53245,1,1,200,58.45599000000001
5382,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,6,19961.59,0.0,0.0,4267.53245,1,1,200,59.88477
5383,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,7,2890.51,0.0,0.0,4267.53245,1,1,1000,43.35765
5384,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,8,63274.79,0.0,0.0,4267.53245,1,1,500,474.560925
5385,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,9,13510.37,0.0,0.0,4267.53245,1,1,500,101.327775
5386,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,10,14086.97,0.0,0.0,4267.53245,1,1,500,105.65227499999999
5387,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,18556.644600000003,50,0.0,0.0,11,16423.1,0.0,0.0,4267.53245,1,1,200,49.269299999999994
5388,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,0,15492.36,0.0,0.0,4267.53245,1,1,500,116.19270000000002
5389,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,1,11703.22,0.0,0.0,4267.53245,1,1,500,87.77414999999999
5390,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,2,4111.5,0.0,0.0,4267.53245,1,1,500,30.83625
5391,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,3,5333.94,0.0,0.0,4267.53245,1,1,1000,80.00909999999999
5392,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,4,20532.99,0.0,0.0,4267.53245,1,1,1000,307.99485000000004
5393,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,5,19485.33,0.0,0.0,4267.53245,1,1,500,146.139975
5394,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,6,19961.59,0.0,0.0,4267.53245,1,1,1000,299.42384999999996
5395,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,7,2890.51,0.0,0.0,4267.53245,1,1,1000,43.35765
5396,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,8,63274.79,0.0,0.0,4267.53245,1,1,1000,949.12185
5397,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,9,13510.37,0.0,0.0,4267.53245,1,1,200,40.53111
5398,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,10,14086.97,0.0,0.0,4267.53245,1,1,1000,211.30454999999998
5399,0,28.33333333,82.74834585,2140.15199,853.50649,0.0,0.0,1259.81035,26.33515,0.5,67006.5396,100,0.0,0.0,11,16423.1,0.0,0.0,4267.53245,1,1,500,123.17324999999998
5400,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,0,15492.36,0.0,0.0,0.0,1,1,500,116.19270000000002
5401,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,1,11703.22,0.0,0.0,0.0,1,1,200,35.10966
5402,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,2,4111.5,0.0,0.0,0.0,1,1,1000,61.6725
5403,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,3,5333.94,0.0,0.0,0.0,1,1,200,16.00182
5404,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,4,20532.99,0.0,0.0,0.0,1,1,200,61.59897
5405,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,5,19485.33,0.0,0.0,0.0,1,1,500,146.139975
5406,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,6,19961.59,0.0,0.0,0.0,1,1,1000,299.42384999999996
5407,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,7,2890.51,0.0,0.0,0.0,1,1,500,21.678825
5408,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,8,63274.79,0.0,0.0,0.0,1,1,200,189.82437
5409,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,9,13510.37,0.0,0.0,0.0,1,1,500,101.327775
5410,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,10,14086.97,0.0,0.0,0.0,1,1,200,42.260909999999996
5411,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,4417.608,15,0.0,0.0,11,16423.1,0.0,0.0,0.0,1,1,200,49.269299999999994
5412,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,18556.644600000003,50,0.0,0.0,0,15492.36,0.0,0.0,0.0,1,1,500,116.19270000000002
5413,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,18556.644600000003,50,0.0,0.0,1,11703.22,0.0,0.0,0.0,1,1,200,35.10966
5414,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,18556.644600000003,50,0.0,0.0,2,4111.5,0.0,0.0,0.0,1,1,500,30.83625
5415,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,18556.644600000003,50,0.0,0.0,3,5333.94,0.0,0.0,0.0,1,1,500,40.004549999999995
5416,0,1.25,20.29926667,196.481,0.0,0.0,0.0,70.355,0.0,126.126,18556.644600000003,50,0.0,0.0,4,20532.99,0.0,0.0,0.0,1,1,500,153.99742500000002
